month,total,pakistan_west,china_east,us_trade,gulf_energy,generation
200609,3735674,0.047354239154701404,0.006826077436093192,0.0006424543469264181,0.013919844183405725,1.0
200610,2497801,0.03671229213215945,0.003603169347758288,0.00024021128985055257,0.004724155367060867,1.0
200611,3921889,0.06050655691683268,0.06249539443875132,0.00010199166779069985,0.014559310577122401,1.0
200612,3300094,0.01881764580039235,0.008575513303560444,0.00018181300290234158,0.009575484819523323,1.0
200701,3890834,0.05952451325345671,0.020715353057981913,0.00030841716711635603,0.01007496079246763,1.0
200702,3743158,0.06956692717753298,0.012529527206706208,0.000267154098224013,0.016189538352375188,1.0
200703,5319893,0.024756137012530138,0.003947447815209817,0.0005639211164585454,0.013590498906650941,1.0
200704,6728247,0.023334458440660694,0.009333783376264278,0.0021848187202402054,0.007892100275153394,1.0
200705,7044017,0.009142510587353778,0.013316265420710939,0.0008659831456965535,0.00976715416785621,1.0
200706,6708476,0.01389287224102762,0.015115206493993569,0.0007155127334434826,0.007497977185876495,1.0
200707,6014503,0.013700217623966601,0.006850108811983301,0.001513009470607962,0.005653002417656122,1.0
200708,4619100,0.008897837241020978,0.009763806802190904,0.0006494771708774437,0.005087571171873309,1.0
200709,6188698,0.010519175438840286,0.016966411998129493,0.0005332300913697841,0.008370096585743883,1.0
200710,7365575,0.0127213421898494,0.010549074580056546,0.0008281770262335256,0.005294902298870081,1.0
200711,6814612,0.0139259579268783,0.012267756403446009,0.001526132375548307,0.008848632908227204,1.0
200712,6018967,0.012261240176262804,0.011397304554087107,0.0013291317264241523,0.0073268386419131385,1.0
200801,7760602,0.009290516380043712,0.07308711360278494,0.0010050766680213725,0.006378371162443326,1.0
200802,8579961,0.01449890040292724,0.018158590697556785,0.000979025429136566,0.009405637158490581,1.0
200803,7381449,0.02322037312728165,0.03140304837166795,0.0013276526058772472,0.006435050895833596,1.0
200804,7828130,0.0445572569694167,0.02095008641910648,0.0008303387910011714,0.032447085063738085,1.0
200805,8249384,0.05813767427967955,0.01754070364526612,0.0015273867721517145,0.011225080563591172,1.0
200806,7915490,0.020756769321924478,0.0328343539060753,0.0005306051804752454,0.0072263372198057224,1.0
200807,8476223,0.02563641848497851,0.00875389899487071,0.00021235873572462638,0.0069488497412113865,1.0
200808,6578834,0.039566281806168085,0.012251411116316356,0.0007904136204075068,0.003952068102037534,1.0
200809,5478853,0.024913973782468703,0.02425690194644755,0.002391011403299194,0.004051942988797108,1.0
200810,7699685,0.022221688289845623,0.012909619029869403,0.0007792526577385958,0.006402859337752129,1.0
200811,8106106,0.08635465660083892,0.01528477421834849,0.0018627933066752394,0.021218572764777562,1.0
200812,9125364,0.2562308747355174,0.01278853095613501,0.0014793930411981374,0.013621374445994702,1.0
200901,16208836,0.14683349254690467,0.006138627104376897,0.0006477948200598736,0.0057314417889106906,1.0
200902,12522770,0.10815498487954343,0.0026751269886774254,0.0008863853604274453,0.004248261367093702,1.0
200903,12551922,0.03273602241951472,0.004047188948433554,0.0008205914600170396,0.003919718430372655,1.0
200904,13970084,0.02378654272944959,0.00535429851388152,0.0003579076546712246,0.007007831878462578,1.0
200905,14013038,0.020580833363900108,0.005566244807157449,0.0011988834969262198,0.0027831224035787245,1.0
200906,13206031,0.04965912922663895,0.008859588471358275,0.0006436453162952593,0.004338926661613925,1.0
200907,10960472,0.07714083846024149,0.005830040896049002,0.0005656690697261942,0.004516228863136551,1.0
200908,17938745,0.04492510484986547,0.013590694332295821,0.0008752005784128155,0.004660303716898813,1.0
200909,19178499,0.04007091483019604,0.02282243255846039,0.0005422739287365502,0.007096488625100431,1.0
200910,19023452,0.023008442421491117,0.08408042872555412,0.0004363035688790867,0.008915311479746158,1.0
200911,15448136,0.0401472384758912,0.039597010280075215,0.0007508996554665237,0.014047002175537554,1.0
200912,18436368,0.022645458150976374,0.010788458984980123,0.0006400392962431646,0.0066661719922275365,1.0
201001,18536817,0.03334445174702863,0.009645668940897459,0.0003938108683923459,0.004089159427964359,1.0
201002,15843702,0.07917972706126385,0.004468652591420869,0.0006185423078520411,0.027171679952071804,1.0
201003,4284494,0.0210059811030194,0.0016104585512314873,0.0013537187821945835,0.010573010488519765,1.0
201004,8382382,0.055032089923842654,0.02137817150304054,0.0005249104610121561,0.006036470301639797,1.0
201005,7364549,0.07441053077384643,0.020585103038896206,0.0006381925084618216,0.007142324669168473,1.0
201006,7382480,0.025587607416477934,0.004375223502129366,0.000853371766669195,0.00432104116773767,1.0
201007,10164579,0.023857357987969792,0.00584382294633157,0.0004033615164976336,0.005814308689026865,1.0
201008,27284847,0.015037650751715778,0.008972012927175293,0.0005790759977506929,0.005882385926518114,1.0
201009,29831240,0.014625607249313137,0.009627491180386735,0.00033521905224187797,0.00395558481645416,1.0
201010,21642122,0.015613071583276355,0.0119720238154096,0.001501701173295299,0.004135454000305515,1.0
201011,25747081,0.02656223437522879,0.009838008432878274,0.0021050930006395675,0.004295632580640889,1.0
201012,27416589,0.02530584676306743,0.025707063705116634,0.0006711265212459508,0.002367179958090337,1.0
201101,26780184,0.012386023934712323,0.005201607277978373,0.0006684046681680753,0.0034353759481264208,1.0
201102,27539150,0.014368635197527882,0.003569463836029797,0.00029049553090781667,0.0025418358954433957,1.0
201103,32031535,0.008376120594907489,0.003262409996898369,0.000355899272388913,0.002934608035487528,1.0
201104,28615306,0.0076217951329963065,0.008142495488253734,0.00029704382682470704,0.002848126104260426,1.0
201105,25630702,0.026526780265323985,0.0032773195209401603,0.00040966494011752003,0.00411615725546651,1.0
201106,27027666,0.01878445589789366,0.006889237124655899,0.00045508924078016945,0.002471541567814254,1.0
201107,29689849,0.03892239398051502,0.00463458066088514,0.001397784138275678,0.004213561342127405,1.0
201108,31278274,0.006694742810936434,0.0016976640079308723,0.00047636899657570614,0.0025001379551825654,1.0
201109,29473221,0.012306086260473534,0.004990971295604237,0.00032571940474371633,0.005876520927251216,1.0
201110,21202874,0.010691946761556947,0.005258721058286721,0.0002971295306475905,0.0028250887120302654,1.0
201111,23219934,0.017166284796502868,0.009354031755645817,0.00027993188955661974,0.003018957762756776,1.0
201112,17108688,0.010509280431088579,0.004933166120043805,0.0014086410366475793,0.002460738076467348,1.0
201201,25728155,0.007773585008330368,0.007758037838313708,0.0006879622732372376,0.0054648302608562484,1.0
201202,34337463,0.008530041954468215,0.006348750925483342,0.0003523847990749928,0.007653448363380836,1.0
201203,36888652,0.01084886484873451,0.011000673052514903,0.0005231961308859971,0.0065575722311566175,1.0
201204,31035739,0.07311248493229047,0.005831986149902859,0.00045753703496475466,0.007372146028164497,1.0
201205,32797023,0.013452440485223307,0.008958130132725766,0.0005549284153015962,0.012025481703019205,1.0
201206,28528292,0.018385257694361792,0.006039618495211701,0.0008062172106202502,0.006491801191603058,1.0
201207,31482657,0.02069393317088834,0.0039482055151825336,0.0009402001870426629,0.006959387195305656,1.0
201208,31151251,0.01983547948042279,0.003569680074806627,0.0008474780033713574,0.016692748551254008,1.0
201209,31301603,0.017344159658532504,0.0056674413767243805,0.00046642978635950375,0.006456538344058609,1.0
201210,28173417,0.013363661212979598,0.002775666153665351,0.0008909107475319731,0.008277306228065981,1.0
201211,28765354,0.029163555574528995,0.006692078254972978,0.00045888536605529,0.0028089346649445026,1.0
201212,26336317,0.02684885665676032,0.0038729788983022954,0.0011201262499991932,0.003964107813556467,1.0
201301,27632169,0.03251282952127283,0.003959153550341994,0.0017153919404589628,0.004046008838466499,1.0
201302,24908751,0.007419079342838185,0.006355196211965826,0.0005299342387741561,0.0066603098645933705,1.0
201303,28356932,0.021962883713936333,0.0051451264191768,0.0006136065777496663,0.004450410925977465,1.0
201304,7927741,0.010406495368605004,0.016107993437222533,0.0009208171659492912,0.009561361805336475,1.0
201305,8406110,0.05860023244996794,0.03191726018336662,0.0008089354053182744,0.009278964943356678,1.0
201306,18978097,0.0183000434658965,0.008009232959447936,0.0007429617416329994,0.00945300258503263,1.0
201307,33702597,0.014915764503251782,0.01166378958867769,0.0004539709506659086,0.005257755062614314,1.0
201308,36432597,0.049916836837077525,0.00818223307001694,0.0011226210418104423,0.010608631605372518,1.0
201309,40338714,0.05146172979138601,0.007094921270916074,0.00042143138226964795,0.007627908019080629,1.0
201310,38899631,0.029277912687655058,0.03705690678659651,0.000642679618220543,0.010539945738816905,1.0
201311,37362942,0.015555520226431847,0.00866098820590734,0.0004630256364715605,0.009744949956028622,1.0
201312,30454391,0.01698277269770392,0.005903910539534348,0.010422142409611802,0.009299151639578018,1.0
201401,26698851,0.01258481123401153,0.00463690366300782,0.002359652106377162,0.0044870844816505395,1.0
201402,34482276,0.010295144090836695,0.011559561787626781,0.0007105099442971804,0.008218715029135548,1.0
201403,45789304,0.008932217008583489,0.003216908472773467,0.0010701189081188044,0.006333356803152107,1.0
201404,38538551,0.012958452952732968,0.0026051835731966157,0.0005293400885777983,0.005002782797931349,1.0
201405,36936850,0.04130292648127818,0.015326158023762177,0.0021793953734549646,0.005016670344114346,1.0
201406,35373670,0.010185541958185282,0.022024856340888577,0.0006106236644374192,0.012896597949831046,1.0
201407,44731943,0.014542180740952836,0.006275157777072191,0.0010104635964505275,0.017070575271009355,1.0
201408,43310267,0.03139902139139433,0.006342606938904347,0.00039944339294883594,0.007868803948957415,1.0
201409,44866931,0.01541447084936565,0.05992386686755999,0.0011901861529151614,0.0063365154171119925,1.0
201410,49729995,0.02547154891127578,0.008815605149367097,0.00037603060285849616,0.007727730517567919,1.0
201411,46872640,0.012947851881182712,0.009167394881107613,0.0010880547799313202,0.007202495954996348,1.0
201412,44818693,0.04104983605836074,0.00524557911583901,0.00023427724677290346,0.007485715837362772,1.0
201501,48545988,0.022628028499492067,0.005254811169977631,0.0014975490868575998,0.0074733261170830435,1.0
201502,17213813,0.007348749518773092,0.013001186895663383,0.0008481560709414004,0.006825913584631133,2.0
201503,50670008,0.020096700991245157,0.00640220937008733,0.00047760008247877127,0.004501676810471394,2.0
201504,47764836,0.018739727275521263,0.0060546633092176845,0.0001444577345560236,0.0046038051925897956,2.0
201505,47130704,0.010755196866993541,0.021020267382384102,0.0004116212649825897,0.005669340309450926,2.0
201506,46718100,0.01206170627658231,0.007331205678313117,0.0006464303984965141,0.0036131606379540267,2.0
201507,54113716,0.02332495517402649,0.006924307323488928,0.0002531705640026643,0.005052323518126162,2.0
201508,51046054,0.042097279448867875,0.004684005545267025,0.0004309833625925326,0.0074031187601690035,2.0
201509,55371802,0.016325999287507383,0.00528608406134227,0.000521926304655933,0.008665060241311995,2.0
201510,53159947,0.02189430324300361,0.0051580186865122345,0.0005041389525839821,0.004572991767655449,2.0
201511,54250386,0.014259806372621938,0.005966777821636145,0.000611977212475502,0.0047004273849775005,2.0
201512,51644744,0.02418639155225554,0.00459098025541573,0.0006564075523348513,0.006697680600372421,2.0
201601,51903427,0.01991583330326146,0.005267474920297652,0.00025817177736645405,0.005061322829415483,2.0
201602,55498929,0.018618377302380015,0.0034973647869853486,0.0003045103807318516,0.0071550930289123234,2.0
201603,57572022,0.018554151181280377,0.0035850747086840205,0.00032828445733589136,0.004597719357503198,2.0
201604,57804526,0.014538653945540526,0.007828106747212148,0.0003459936683850673,0.007397344630072739,2.0
201605,60847354,0.008718538525109901,0.011800020096190215,0.00041743803682901316,0.009910044732594289,2.0
201606,58804816,0.009227135410133754,0.010890264498064241,0.0004268357884156971,0.004128913523001245,2.0
201607,58133779,0.01818908074082024,0.006875520684798421,0.0005882982422319388,0.006104884390880558,2.0
201608,56462775,0.03165625493964829,0.008363032103895,0.0005897691000840819,0.009524859520276855,2.0
201609,59082779,0.0330163887517884,0.005661548181408326,0.0004891442225491797,0.005487216503475573,2.0
201610,60077805,0.041166617189159954,0.0102483770836834,0.0003894949224593009,0.004622339314826832,2.0
201611,57630327,0.01878524826000033,0.005460666568836231,0.0003678618724478173,0.004174885212780417,2.0
201612,55331117,0.015390977919350516,0.00670689514545676,0.00025844408671525643,0.0055737172267821735,2.0
201701,56517602,0.01140883507407126,0.005992823262388238,0.0007997508457630597,0.007693178489773859,2.0
201702,55413079,0.01070505394583831,0.005578105486612646,0.00043672000251059864,0.00486888663956031,2.0
201703,61669264,0.014522631565701839,0.008878004446428937,0.0008610448148043408,0.004368464653640102,2.0
201704,54601562,0.015933610104414228,0.018862097754639328,0.00036628988745779833,0.005270911480517718,2.0
201705,55821261,0.021810686075328895,0.007642249428940704,0.0004281522769612819,0.004252859855673988,2.0
201706,53089174,0.011663394875949662,0.017585506227691543,0.0004520695688352582,0.00466385105181708,2.0
201707,49031231,0.013022312248289258,0.041489882234447675,0.0005894202411520119,0.006983304171987849,2.0
201708,45676533,0.013359157535008185,0.02300524866893904,0.0007356074945530564,0.005571788909635501,2.0
201709,50501642,0.011142211970058321,0.009573946130306021,0.00028711937722737804,0.003910763931200495,2.0
201710,52142478,0.010887476425650503,0.008624446272001112,0.0003509614560320666,0.00404468694410726,2.0
201711,51447214,0.015847310993361077,0.008099563953064591,0.00035959187216629457,0.005160629300548713,2.0
201712,45695115,0.023707129306929198,0.010246171828214022,0.00046175614176701383,0.004236776732042364,2.0
201801,48634619,0.012521944502125123,0.006260972251062561,0.0003516013973503113,0.004480347630563324,2.0
201802,46206497,0.015854913217074214,0.005572809382195755,0.0003657494312975078,0.01085345205891717,2.0
201803,52165233,0.011028418103682196,0.006759291193044225,0.0005712617060485476,0.007583594997074008,2.0
201804,49324765,0.009755748456176121,0.01063157624775303,0.0003061342512224843,0.007085690119354851,2.0
201805,50158316,0.01791926188271552,0.004266490924456076,0.0001993687347876671,0.006449578570381031,2.0
201806,46312209,0.012337999251989902,0.007650250498739976,0.0005635662941493462,0.007015428696134965,2.0
201807,44620811,0.009181814288404574,0.004726494101597571,0.0004885612679697821,0.00564534786245817,2.0
201808,44154126,0.015543281277948974,0.007473820226902464,0.0006998213485190489,0.010911777531277598,2.0
201809,43566963,0.012918045262874992,0.005933394990144252,0.0004062711463270919,0.005444492424225209,2.0
201810,46427697,0.009141095238904485,0.004161309142686961,0.00032954466813204196,0.00461147146712877,2.0
201811,44684405,0.014828439586473178,0.004173715639718152,0.00026183631627186264,0.005196443815241582,2.0
201812,38990466,0.014665123520195937,0.003780411344660513,0.00040009780852580737,0.004236933203106626,2.0
201901,40613554,0.012737127117710505,0.005067273846558713,0.0005983224221155332,0.005685294126192453,2.0
201902,39707078,0.055362925471373135,0.00521065790839608,0.0004583565680657741,0.011942455196526926,2.0
201903,43150136,0.04419221297471693,0.004250276291133822,0.00044032306178594664,0.004537645026194124,2.0
201904,40447985,0.017266620327316674,0.006259891561965324,0.0003362343019065103,0.005488530516415095,2.0
201905,41538130,0.012687138299196425,0.005539488657770583,0.00039241053942486095,0.005590044616837589,2.0
201906,39177927,0.010853049983987157,0.005679218300651793,0.0010388502689282157,0.004722046676946434,2.0
201907,39748494,0.01677044669918815,0.0033812601805743884,0.00048052135006674716,0.009180222023002935,2.0
201908,38018991,0.03991163258383159,0.006175860900674613,0.000791709595870127,0.008832427983162415,2.0
201909,38744019,0.025283902529574954,0.005701525182506234,0.0006452608852994833,0.00573249770500061,2.0
201910,41327259,0.01988034096333367,0.0202965311587686,0.00040409164324205487,0.006247692352401112,2.0
201911,37287769,0.011510476800046686,0.005484372100674621,0.00020382018564854334,0.005323461427794192,2.0
201912,35000890,0.014759624683829468,0.006219841838307541,0.001268539171432498,0.005611285884444653,2.0
