channel,query_month,rank,analog_month,distance,n_features_used,features_used,features_excluded_as_null
pakistan_west,2019-02,3,1980-07,0.259201,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,2019-02,4,1980-01,0.264348,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,2019-02,5,1991-05,0.372631,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,2019-03,1,1980-07,0.123654,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,2019-03,2,1991-05,0.155273,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,2019-03,3,1986-09,0.17081,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,2019-03,4,1980-03,0.254799,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,2019-03,5,1992-08,0.278057,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,2019-04,1,2006-09,0.07513,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,2019-04,2,1980-12,0.117619,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,2019-04,3,1980-11,0.11773,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,2019-04,4,1982-11,0.152659,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,2019-04,5,1992-12,0.153284,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,2019-05,1,1980-06,0.086738,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,2019-05,2,1982-08,0.131659,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,2019-05,3,1980-10,0.132731,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,2019-05,4,1981-02,0.14252,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,2019-05,5,1980-02,0.151854,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,2019-06,1,1980-06,0.020694,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,2019-06,2,1980-04,0.072387,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,2019-06,3,1992-01,0.122397,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,2019-06,4,1980-10,0.130688,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,2019-06,5,1981-02,0.148148,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,2019-07,1,2006-09,0.064209,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,2019-07,2,1980-12,0.124654,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,2019-07,3,1980-11,0.124904,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,2019-07,4,1982-11,0.15029,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,2019-07,5,1992-12,0.153918,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,2019-08,1,1980-03,0.061992,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,2019-08,2,1980-08,0.096169,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,2019-08,3,1980-09,0.098847,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,2019-08,4,1985-03,0.110318,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,2019-08,5,1985-04,0.110863,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,2019-09,1,1982-12,0.048029,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,2019-09,2,1982-11,0.061398,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,2019-09,3,1980-11,0.189442,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,2019-09,4,1980-12,0.197755,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,2019-09,5,2003-08,0.214088,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,2019-10,1,1982-11,0.068591,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,2019-10,2,1982-12,0.102072,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,2019-10,3,1993-05,0.168207,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,2019-10,4,1980-11,0.168227,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,2019-10,5,1980-12,0.173678,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,2019-11,1,1980-06,0.043059,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,2019-11,2,1993-09,0.060999,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,2019-11,3,1991-12,0.09112,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,2019-11,4,1980-10,0.110297,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,2019-11,5,2013-07,0.11404,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,2019-12,1,1980-04,0.036595,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,2019-12,2,1980-06,0.060843,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,2019-12,3,1985-02,0.102596,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
pakistan_west,2019-12,4,1980-10,0.145839,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
pakistan_west,2019-12,5,1980-12,0.156505,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-01,1,2001-11,0.204282,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-01,2,1999-04,0.213573,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-01,3,2001-04,0.228704,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-01,4,1981-08,0.254655,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-01,5,2001-10,0.258008,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-02,1,2007-11,0.33646,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-02,2,1999-05,0.472585,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-02,3,2018-07,0.48898,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-02,4,1982-06,0.50229,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-02,5,2015-09,0.588519,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-03,1,1981-02,0.082661,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-03,2,2006-07,0.110191,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-03,3,2000-07,0.120345,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-03,4,2000-10,0.125295,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-03,5,1983-12,0.155594,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-04,1,1993-03,0.020964,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-04,2,1980-11,0.022184,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-04,3,1980-12,0.022184,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-04,4,1981-01,0.022184,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-04,5,2000-11,0.025935,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-05,1,1983-12,0.053397,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-05,2,2006-06,0.067691,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-05,3,2000-10,0.082598,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-05,4,2006-07,0.12693,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-05,5,1987-10,0.156294,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-06,1,1983-11,0.054927,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-06,2,2006-05,0.100939,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-06,3,2006-06,0.183625,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-06,4,2010-12,0.19355,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-06,5,1983-12,0.215443,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-07,1,2011-09,0.018671,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-07,2,1984-01,0.038393,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-07,3,1993-04,0.051849,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-07,4,1984-02,0.079628,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-07,5,1992-02,0.082442,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-08,1,2011-08,0.126644,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-08,2,2011-10,0.162829,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-08,3,1987-12,0.196239,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-08,4,2006-09,0.203097,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-08,5,1988-01,0.208169,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-09,1,1984-10,0.139827,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-09,2,2011-04,0.143228,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-09,3,2011-05,0.144028,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-09,4,1992-12,0.281888,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-09,5,1988-06,0.337164,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-10,1,1987-12,0.129119,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-10,2,1988-05,0.144771,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-10,3,1988-01,0.19157,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-10,4,2016-02,0.192615,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-10,5,2006-09,0.194984,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-11,1,2000-11,0.007175,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-11,2,1980-04,0.022184,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-11,3,2000-08,0.028031,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-11,4,1993-03,0.043148,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-11,5,1993-02,0.051128,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-12,1,2000-11,0.007175,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-12,2,1980-04,0.022184,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-12,3,2000-08,0.028031,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-12,4,1993-03,0.043148,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1980-12,5,1993-02,0.051128,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-01,1,2000-11,0.007175,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-01,2,1980-04,0.022184,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-01,3,2000-08,0.028031,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-01,4,1993-03,0.043148,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-01,5,1993-02,0.051128,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-02,1,2000-07,0.043454,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-02,2,1980-03,0.082661,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-02,3,1996-09,0.137257,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-02,4,1992-04,0.1449,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-02,5,1983-01,0.165667,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-03,1,1984-10,0.068816,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-03,2,1988-06,0.166292,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-03,3,2011-05,0.234926,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-03,4,2011-04,0.290833,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-03,5,1990-03,0.315813,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-04,1,2016-01,0.013465,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-04,2,1996-02,0.026565,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-04,3,2015-12,0.041536,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-04,4,1996-07,0.053788,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-04,5,1993-07,0.060354,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-05,1,1984-12,0.055429,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-05,2,2016-02,0.104858,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-05,3,1990-03,0.114819,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-05,4,1993-10,0.117182,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-05,5,1984-11,0.119313,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-06,1,2013-10,0.277744,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-06,2,2017-07,0.359012,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-06,3,2002-03,0.426123,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-06,4,2003-04,0.457069,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-06,5,2005-04,0.550951,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-07,1,1999-03,0.241431,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-07,2,1999-01,0.299553,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-07,3,1999-02,0.314458,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-07,4,1998-07,0.323668,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-07,5,1998-10,0.346877,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-08,1,1982-03,0.093871,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-08,2,1982-04,0.093871,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-08,3,2001-12,0.201804,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-08,4,2001-08,0.204997,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-08,5,2001-06,0.212436,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-09,1,2001-05,0.20781,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-09,2,2002-12,0.216278,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-09,3,1982-04,0.230285,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-09,4,2013-11,0.242187,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-09,5,2001-09,0.249472,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-10,1,2002-11,0.273821,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-10,2,1982-05,0.296462,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-10,3,2001-01,0.310841,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-10,4,2017-08,0.311706,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-10,5,2014-06,0.453863,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-11,1,2001-05,0.227219,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-11,2,2002-12,0.236346,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-11,3,2013-11,0.269479,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-11,4,2001-09,0.280136,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-11,5,1999-02,0.281453,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-12,1,2002-03,0.396238,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-12,2,2001-01,0.405706,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-12,3,2002-11,0.55192,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-12,4,2017-08,0.580041,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1981-12,5,1988-11,0.592486,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-01,1,2001-12,0.268408,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-01,2,2001-09,0.275531,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-01,3,2001-08,0.294081,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-01,4,1998-11,0.297897,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-01,5,2001-06,0.300409,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-02,1,2001-12,0.264169,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-02,2,1998-11,0.269431,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-02,3,2001-08,0.271595,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-02,4,1980-01,0.27627,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-02,5,1999-04,0.278176,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-03,1,1981-08,0.093871,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-03,2,2001-12,0.262937,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-03,3,1998-11,0.277963,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-03,4,2001-08,0.280062,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-03,5,2001-09,0.28614,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-04,1,1981-08,0.093871,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-04,2,1981-09,0.230285,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-04,3,2001-12,0.262937,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-04,4,1998-11,0.277963,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-04,5,2001-08,0.280062,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-05,1,1981-10,0.296462,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-05,2,2001-01,0.426259,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-05,3,2002-03,0.479051,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-05,4,2002-11,0.533369,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-05,5,2017-08,0.565321,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-06,1,1980-02,0.50229,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-06,2,2018-07,0.708666,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-06,3,2007-11,0.712578,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-06,4,1999-05,0.83938,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-06,5,2015-09,0.86924,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-07,1,2005-10,0.123,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-07,2,2004-08,0.125083,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-07,3,2002-01,0.130492,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-07,4,2018-04,0.164024,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-07,5,2014-07,0.189054,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-08,1,2005-11,0.019139,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-08,2,1997-01,0.060218,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-08,3,1992-07,0.073266,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-08,4,2005-08,0.074141,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-08,5,1992-09,0.082803,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-09,1,1996-12,0.05425,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-09,2,2002-02,0.0879,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-09,3,2005-07,0.115603,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-09,4,1992-06,0.125685,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-09,5,2014-07,0.131001,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-10,1,2009-05,0.099572,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-10,2,2009-04,0.125282,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-10,3,2009-02,0.153852,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-10,4,2014-05,0.195531,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-10,5,2002-01,0.222631,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-11,1,2005-06,0.027273,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-11,2,1992-07,0.066676,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-11,3,2005-11,0.068477,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-11,4,1992-09,0.06976,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-11,5,1992-11,0.070243,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-12,1,2009-06,0.125812,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-12,2,2003-01,0.190687,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-12,3,1992-12,0.193397,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-12,4,2004-10,0.249679,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1982-12,5,2004-07,0.291395,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1983-01,1,1992-04,0.023402,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1983-01,2,1984-03,0.049783,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1983-01,3,1984-05,0.080881,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1983-01,4,2011-06,0.114347,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1983-01,5,2000-07,0.13091,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1983-02,1,1993-01,0.061946,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1983-02,2,1993-02,0.06472,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1983-02,3,1984-08,0.070526,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1983-02,4,1993-03,0.070987,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1983-02,5,2011-11,0.08193,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1983-03,1,1992-04,0.030551,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1983-03,2,1984-03,0.068295,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1983-03,3,1984-05,0.079266,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1983-03,4,2011-06,0.092207,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1983-03,5,2000-07,0.135504,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1983-04,1,2011-06,0.061465,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1983-04,2,1992-04,0.070412,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1983-04,3,1984-05,0.086401,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1983-04,4,2009-08,0.096538,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1983-04,5,1984-03,0.104766,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1983-05,1,2011-12,0.047986,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1983-05,2,2004-11,0.07484,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
